period,region,service_group,service,cancel_topic,payment_method,order_type,cancel_type,cancel_by,total,PCT90_create_to_board,PCT90_order_to_board,PCT90_create_to_accept,PCT90_order_to_accept,PCT90_create_to_cancel,PCT90_order_to_cancel,PCT90_accept_to_cancel,PCT90_accept_to_board,PCT90_board_to_cancel
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,not_idle,before_accept,user,171,,,,,163.98,163.98,,,
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,idle,after_accept,admin,1,,61.22,,0.48,"1,329.77",58.52,58.03,60.73,
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,not_idle,after_accept,admin,6,,151.85,,123.62,281.9,281.9,158.28,91.85,117.08
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,idle,after_accept,supplier,215,746.73,242.7,166.52,163.63,985.63,219.17,91.47,177.05,18.32
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,not_idle,after_accept,supplier,981,,249.1,,165.82,214.48,214.48,89.75,156.43,160.17
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,idle,after_accept,user,3,,141.55,,53.62,207.8,70.93,39.1,109.72,
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,idle,before_accept,user,14,,,,,"1,376.08",93.73,,,
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,not_idle,after_accept,user,60,,188.62,,144.52,179.53,179.53,71.63,79.3,33.63
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,not_idle,before_accept,user,115,,,,,115.9,115.9,,,
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,idle,after_accept,admin,1,,83.4,,4.57,"1,048.45",93.23,88.67,78.83,9.83
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,idle,after_accept,supplier,24,220.72,287,199.78,161.13,"1,008.08",246.33,91.32,219.32,1.18
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,not_idle,after_accept,supplier,116,,238.82,,162.25,187.25,187.25,68,154.72,5.82
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,idle,after_accept,supplier,50,,246.73,144.18,155.83,638.08,196.82,81.1,176.73,7.28
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,not_idle,after_accept,supplier,116,,214.98,,134.03,195.75,195.75,77.3,141.62,12.3
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,not_idle,after_accept,admin,3,,138.5,,109.1,233.83,233.83,124.73,71.3,17.2
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,idle,after_accept,supplier,55,,230.87,161.77,150.83,894.78,190.58,103.95,190.28,
"December 1, 2025",HAN,2Ws,4H,Request cancel by sender/seller/recipient,ALL,not_idle,after_accept,supplier,256,,229.75,,137.98,187.17,187.17,88.97,157.62,197.2
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,after_accept,admin,5,,78.55,43.28,20.5,"1,099.03",49.42,111.48,75.62,8.37
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,before_accept,admin,1,,,,,"1,089.85",159.07,,,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,after_accept,admin,25,,162.23,,116.77,162.33,162.33,70.75,51.38,23.98
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,before_accept,admin,17,,,,,151.5,151.5,,,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,after_accept,supplier,27,47.33,163.28,150.45,,169.93,,45.9,186.25,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,after_accept,supplier,1,,80.55,,19.97,21.55,21.55,1.58,60.58,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,after_accept,user,10,,100.25,,120.47,715.32,126.28,15.73,25.87,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,before_accept,user,37,,,,,827.88,102.62,,,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,after_accept,user,85,,131.42,,129.47,133.27,133.27,16.35,43.4,8.93
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,before_accept,user,215,,,,,91.15,91.15,,,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,after_accept,admin,1,,99.12,,56.53,228.03,112.9,56.37,42.58,13.78
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,after_accept,admin,4,,357.8,,247.15,363.82,363.82,116.67,110.65,8.87
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,before_accept,admin,3,,,,,24.78,24.78,,,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,after_accept,supplier,2,,79.4,85.7,,89.6,,7.62,102.02,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,before_accept,user,2,,,,,115.8,11.2,,,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,after_accept,user,6,,47.98,,45.12,64.28,64.28,19.17,2.87,16.3
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,before_accept,user,40,,,,,61.77,61.77,,,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,after_accept,admin,7,,182.8,13.03,126.23,988.23,186.43,153.77,150.13,6.12
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,before_accept,admin,1,,,,,143.67,5.07,,,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,after_accept,admin,22,,172.17,,163.18,180.28,180.28,50.87,45.65,17.22
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,before_accept,admin,13,,,,,160.18,160.18,,,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,after_accept,supplier,20,37.62,116.42,214.02,11.77,216.97,257.37,82.47,248.78,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,after_accept,user,12,,128.57,,164.78,"1,258.13",166.4,13.82,41.8,5.28
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,before_accept,user,86,,,,,776.05,193.22,,,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,after_accept,user,62,,162.7,,143.2,157.77,157.77,15.07,59.33,10.92
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,before_accept,user,341,,,,,83.7,83.7,,,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,after_accept,admin,68,201.3,221.77,847.2,183.12,"1,092.87",218.93,115.67,87.98,11.4
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,before_accept,admin,28,,,,,856.08,200.53,,,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,after_accept,admin,365,,189.98,,180.25,199.12,199.12,68.23,72.17,19.12
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,before_accept,admin,273,,,,,187.73,187.73,,,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,after_accept,supplier,375,222.2,148.62,177.75,186.22,211.2,232.32,55.67,196.95,6.12
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,after_accept,supplier,25,,249.95,,208.88,333.07,333.07,247.18,170.82,18.73
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,after_accept,user,163,182.18,169.38,502.67,170.53,956.38,174.6,16.07,57.33,8.05
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,before_accept,user,900,,,,,656.68,120.63,,,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,after_accept,user,"1,261",,172.15,,162.62,170.65,170.65,16.12,58.1,10.47
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,before_accept,user,"4,097",,,,,95.93,95.93,,,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,after_accept,admin,62,89.13,183.28,902.27,160.22,988.23,190.8,84.12,84.3,28.55
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,before_accept,admin,15,,,,,"1,019.63",188.02,,,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,after_accept,admin,309,,200.75,,159.97,189.07,189.07,68.93,96.77,23.75
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,before_accept,admin,204,,,,,161.7,161.7,,,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,after_accept,supplier,306,155.87,138.52,174.2,248.48,216.93,259.43,56.03,185.62,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,after_accept,supplier,33,,203.68,,181.8,298.27,298.27,120.35,151.83,124.72
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,after_accept,user,127,242.73,164.28,237.18,153.15,"1,115.2",160.58,17.8,82.45,16.2
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,before_accept,user,764,,,,,742.05,127.28,,,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,after_accept,user,"1,078",,170.62,,154.4,159.98,159.98,15.82,70.9,8.47
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,not_idle,before_accept,user,"3,331",,,,,99.62,99.62,,,
"December 1, 2025",HAN,2Ws,4H,User change info,ALL,idle,after_accept,admin,7,,162.57,62.3,113.22,"1,262.92",184.05,140.52,49.35,21.48
